"","time","value"
"125",125,315.9
"126",126,316.5
"127",127,316.25
"128",128,316.5
"129",129,313.35
"130",130,310.85
"131",131,310.4
"132",132,310.7
"133",133,310.9
"134",134,312.2
"135",135,314.8
"136",136,314.7
"137",137,313.8
"138",138,315.05
"139",139,317.15
"140",140,316.8
"141",141,321.7
"142",142,322.25
"143",143,319
"144",144,317.4
"145",145,322.75
"146",146,318.5
"147",147,319.4
"148",148,317.6
"149",149,323
"150",150,323.25
"151",151,328.1
"152",152,326.75
"153",153,319.65
"154",154,323
"155",155,321.4
"156",156,320.65
"157",157,322.9
"158",158,322.4
"159",159,326.6
"160",160,328.5
"161",161,326.2
"162",162,328.9
"163",163,335.4
"164",164,339.25
"165",165,335.5
"166",166,335.75
"167",167,337.6
"168",168,333.6
"169",169,NA
"170",170,335.25
"171",171,339.3
"172",172,338.4
"173",173,335.75
"174",174,335.45
"175",175,332.7
"176",176,325
"177",177,326
"178",178,318.75
"179",179,320.2
"180",180,320
"181",181,322
"182",182,318
"183",183,321.75
"184",184,318.85
"185",185,318.7
"186",186,315.5
"187",187,315.9
"188",188,319.2
"189",189,328.1
"190",190,328.4
"191",191,328.7
"192",192,330.4
"193",193,328.95
"194",194,326.5
"195",195,323.15
"196",196,324.75
"197",197,324.35
"198",198,330.55
"199",199,326.25
"200",200,326.1
"201",201,326.95
"202",202,325.55
"203",203,325.8
"204",204,326.6
"205",205,326.85
"206",206,325.9
"207",207,324.6
"208",208,326.25
"209",209,326.5
"210",210,325.9
"211",211,326.9
"212",212,325.95
"213",213,325.65
"214",214,326.5
"215",215,326.55
"216",216,326.8
"217",217,325.75
"218",218,324.65
"219",219,325.6
"220",220,324.55
"221",221,324.75
"222",222,323.6
"223",223,322.1
"224",224,323.25
"225",225,322.7
"226",226,324.5
"227",227,325
"228",228,324.55
"229",229,323.75
"230",230,324.1
"231",231,325.05
"232",232,325.75
"233",233,326
"234",234,330.5
"235",235,331.5
"236",236,330.45
"237",237,326.75
"238",238,327.4
"239",239,323.95
"240",240,322.5
"241",241,324.5
"242",242,322.5
"243",243,322.5
"244",244,320.15
"245",245,316.1
"246",246,316.8
"247",247,316.05
"248",248,317.9
"249",249,318.25
"250",250,321.9
"251",251,321.1
"252",252,323.4
"253",253,323.55
"254",254,325.75
"255",255,324.85
"256",256,NA
"257",257,NA
"258",258,324.8
"259",259,326.15
"260",260,327
"261",261,NA
"262",262,327.1
"263",263,326
"264",264,327.8
"265",265,328.9
"266",266,330.9
"267",267,333.9
"268",268,339.45
"269",269,340.75
"270",270,338.8
"271",271,345.3
"272",272,359.6
"273",273,357.25
"274",274,353.25
"275",275,356.5
"276",276,352.75
"277",277,349.5
"278",278,355.25
"279",279,361.75
"280",280,353.8
"281",281,354.4
"282",282,355.4
"283",283,354
"284",284,347.35
"285",285,338.5
"286",286,335.95
"287",287,337.1
"288",288,337.9
"289",289,340.5
"290",290,337.2
"291",291,338.35
"292",292,335.4
"293",293,329.5
"294",294,333
"295",295,332.4
"296",296,343.7
"297",297,339.25
"298",298,339
"299",299,343.35
"300",300,351.4
"301",301,345.1
"302",302,337.85
"303",303,338.25
"304",304,339.45
"305",305,337.9
"306",306,342.2
"307",307,343
"308",308,342
"309",309,341.8
"310",310,341.65
"311",311,344.5
"312",312,349.8
"313",313,347.6
"314",314,348.2
"315",315,350.8
"316",316,349.25
"317",317,350.6
"318",318,351.35
"319",319,352.4
"320",320,352.9
"321",321,344.9
"322",322,345.5
"323",323,NA
"324",324,NA
"325",325,333.7
"326",326,335.5
"327",327,336.6
"328",328,335.6
"329",329,336.5
"330",330,340.65
"331",331,338.65
"332",332,338.15
"333",333,340.25
"334",334,343.2
"335",335,340.25
"336",336,340.75
"337",337,339.3
"338",338,341
"339",339,342.45
"340",340,344.15
"341",341,347.25
"342",342,346
"343",343,344.3
"344",344,344.4
"345",345,342.35
"346",346,344.75
"347",347,345.6
"348",348,341.6
"349",349,NA
"350",350,341.55
"351",351,342.15
"352",352,344.6
"353",353,344.25
"354",354,344.9
"355",355,343.8
"356",356,342.75
"357",357,342.5
"358",358,342.75
"359",359,342.05
"360",360,340.3
"361",361,338.6
"362",362,339.4
"363",363,340.85
"364",364,NA
"365",365,341.15
"366",366,341.6
"367",367,342.75
"368",368,343.35
"369",369,343
"370",370,341.85
"371",371,341.4
"372",372,341.5
"373",373,341.5
"374",374,341.85
"375",375,347.55
"376",376,347.5
"377",377,347.95
"378",378,347.4
"379",379,346.5
"380",380,337.3
"381",381,338.5
"382",382,338.7
"383",383,338.9
"384",384,340.5
"385",385,340.75
"386",386,343.25
"387",387,343.8
"388",388,343.55
"389",389,345.5
"390",390,345.65
"391",391,344
"392",392,343.5
"393",393,343.8
"394",394,344.45
"395",395,346.5
"396",396,350.35
"397",397,347.5
"398",398,347.65
"399",399,346.2
"400",400,345.85
"401",401,348.35
"402",402,346.9
"403",403,347.1
"404",404,353
"405",405,353.5
"406",406,351.75
"407",407,348.5
"408",408,349
"409",409,350.8
"410",410,353.3
"411",411,351.35
"412",412,375.75
"413",413,360.5
"414",414,358.75
"415",415,358.5
"416",416,360.85
"417",417,360.85
"418",418,361.85
"419",419,394.5
"420",420,386.1
"421",421,391.25
"422",422,384
"423",423,386.4
"424",424,377.25
"425",425,372.5
"426",426,379
"427",427,381.75
"428",428,384.65
"429",429,NA
"430",430,397.3
"431",431,377.8
"432",432,384
"433",433,386
"434",434,392
"435",435,395.5
"436",436,407.2
"437",437,404
"438",438,418.25
"439",439,419
"440",440,412.5
"441",441,414.5
"442",442,407
"443",443,418.75
"444",444,416
"445",445,413.55
"446",446,413.6
"447",447,415.7
"448",448,423
"449",449,442.75
"450",450,435.15
"451",451,434
"452",452,432.25
"453",453,434
"454",454,429.45
"455",455,421.2
"456",456,425.5
"457",457,425.5
"458",458,436.9
"459",459,436.5
"460",460,442
"461",461,439.4
"462",462,435.8
"463",463,428.15
"464",464,431.4
"465",465,431.25
"466",466,426.25
"467",467,426
"468",468,420
"469",469,420
"470",470,426.8
"471",471,426.6
"472",472,425.4
"473",473,413
"474",474,409.6
"475",475,409.55
"476",476,407.75
"477",477,404
"478",478,401.5
"479",479,400.3
"480",480,408.5
"481",481,410.25
"482",482,405
"483",483,408.3
"484",484,409.9
"485",485,407.4
"486",486,407.45
"487",487,406.85
"488",488,409
"489",489,393.25
"490",490,388
"491",491,391.5
"492",492,387
"493",493,389.5
"494",494,380.4
"495",495,380.75
"496",496,384
"497",497,382.3
"498",498,390
"499",499,399.6
"500",500,394.3
"501",501,385.25
"502",502,391.2
"503",503,388.6
"504",504,390.5
"505",505,389.2
"506",506,387.25
"507",507,388.75
"508",508,389.7
"509",509,394.6
"510",510,393.7
"511",511,393.4
"512",512,392.5
"513",513,394.15
"514",514,395.35
"515",515,392.75
"516",516,391
"517",517,NA
"518",518,NA
"519",519,391.4
"520",520,389.4
"521",521,390.9
"522",522,NA
"523",523,402.4
"524",524,399
"525",525,401.7
"526",526,399.5
"527",527,401.6
"528",528,402.25
"529",529,409.9
"530",530,408.6
"531",531,414.4
"532",532,415
"533",533,414.5
"534",534,421.25
"535",535,417.4
"536",536,408.5
"537",537,410.6
"538",538,403.55
"539",539,403.35
"540",540,408.7
"541",541,416.5
"542",542,411
"543",543,407.3
"544",544,406.45
"545",545,402
"546",546,401.75
"547",547,402.6
"548",548,402.7
"549",549,402.95
"550",550,404.4
"551",551,402.9
"552",552,402
"553",553,395.55
"554",554,397.2
"555",555,396.85
"556",556,392.25
"557",557,392.6
"558",558,397.5
"559",559,403
"560",560,401.95
"561",561,406.7
"562",562,403.1
"563",563,408.7
"564",564,404.4
"565",565,403.7
"566",566,407.65
"567",567,411.45
"568",568,406.5
"569",569,404.85
"570",570,405
"571",571,406.85
"572",572,408
"573",573,409.25
"574",574,404.65
"575",575,406
"576",576,406.4
"577",577,405.05
"578",578,405
"579",579,406.6
"580",580,410.3
"581",581,415
"582",582,411.3
"583",583,415.9
"584",584,421.8
"585",585,419
"586",586,418.5
"587",587,420.25
"588",588,418.65
"589",589,420.55
"590",590,419.8
"591",591,423.2
"592",592,421.5
"593",593,423.3
"594",594,436.5
"595",595,440.25
"596",596,445.5
"597",597,441
"598",598,NA
"599",599,NA
"600",600,454.3
"601",601,446.8
"602",602,453
"603",603,462.6
"604",604,476.6
"605",605,455.75
"606",606,451.75
"607",607,454.5
"608",608,452.15
"609",609,NA
"610",610,464.5
"611",611,456.75
"612",612,457.4
"613",613,456.7
"614",614,454.75
"615",615,460.25
"616",616,459.5
"617",617,460
"618",618,466.7
"619",619,476.5
"620",620,471.35
"621",621,479.95
"622",622,468.6
"623",623,473.6
"624",624,NA
"625",625,459.65
"626",626,447.9
"627",627,453.35
"628",628,451.75
"629",629,443.4
"630",630,449.3
"631",631,453.35
"632",632,450.25
"633",633,454.7
"634",634,454.4
"635",635,452.05
"636",636,456.65
"637",637,456.4
"638",638,460.8
"639",639,450.35
"640",640,452.75
"641",641,448.25
"642",642,451.1
"643",643,452.25
"644",644,443.6
"645",645,438.1
"646",646,443
"647",647,439
"648",648,441.4
"649",649,446
"650",650,447.1
"651",651,449.5
"652",652,447.4
"653",653,443
"654",654,443.1
"655",655,444.8
"656",656,442.15
"657",657,445.3
"658",658,444.25
"659",659,443.7
"660",660,447.15
"661",661,448.25
"662",662,452.9
"663",663,452.5
"664",664,449.65
"665",665,452.5
"666",666,454.45
"667",667,454.75
"668",668,454
"669",669,453.1
"670",670,454.2
"671",671,459.5
"672",672,457.2
"673",673,464.2
"674",674,473.25
"675",675,476
"676",676,469.85
"677",677,468.85
"678",678,464
"679",679,459.5
"680",680,463.2
"681",681,461
"682",682,462
"683",683,457.4
"684",684,454.8
"685",685,454.9
"686",686,457.65
"687",687,457.4
"688",688,454.1
"689",689,455.8
"690",690,458.5
"691",691,457.4
"692",692,458.25
"693",693,455.9
"694",694,NA
"695",695,453.1
"696",696,456.55
"697",697,462.15
"698",698,464.4
"699",699,463.35
"700",700,462.75
"701",701,458
"702",702,461
"703",703,460.9
"704",704,456.6
"705",705,458.35
"706",706,458.5
"707",707,458.8
"708",708,461.35
"709",709,458.85
"710",710,463.15
"711",711,461.05
"712",712,463.85
"713",713,461
"714",714,460.9
"715",715,458.9
"716",716,459.15
"717",717,454.1
"718",718,455
"719",719,455.15
"720",720,456.85
"721",721,458.55
"722",722,458.25
"723",723,461.75
"724",724,461.85
"725",725,459.65
"726",726,459.45
"727",727,461.75
"728",728,464.25
"729",729,479.5
"730",730,481.6
"731",731,466.65
"732",732,469.8
"733",733,472.65
"734",734,474.85
"735",735,473.45
"736",736,479.65
"737",737,474.05
"738",738,468
"739",739,469.95
"740",740,470.1
"741",741,467
"742",742,459.7
"743",743,458.6
"744",744,463.5
"745",745,458.75
"746",746,461.3
"747",747,463
"748",748,464.2
"749",749,461.75
"750",750,463.55
"751",751,464.2
"752",752,465.8
"753",753,466.25
"754",754,468.25
"755",755,476.95
"756",756,478.75
"757",757,477.65
"758",758,477.8
"759",759,493.9
"760",760,486.9
"761",761,490
"762",762,488.95
"763",763,485.75
"764",764,480.9
"765",765,483
"766",766,485.3
"767",767,484.5
"768",768,495
"769",769,502.75
"770",770,593.7
"771",771,487.05
"772",772,487.75
"773",773,484.55
"774",774,481
"775",775,481.6
"776",776,483.25
"777",777,483.75
"778",778,NA
"779",779,NA
"780",780,489.55
"781",781,486.9
"782",782,486.5
"783",783,NA
"784",784,484.1
"785",785,477.3
"786",786,481.6
"787",787,483.95
"788",788,479.5
"789",789,485.3
"790",790,482.05
"791",791,481.4
"792",792,480.9
"793",793,484.8
"794",794,475.85
"795",795,476.75
"796",796,477.75
"797",797,476.5
"798",798,477.85
"799",799,471.4
"800",800,471.4
"801",801,469.4
"802",802,468
"803",803,465.25
"804",804,454.65
"805",805,455.15
"806",806,447.1
"807",807,437.6
"808",808,444.15
"809",809,443.05
"810",810,439.25
"811",811,443.8
"812",812,440.2
"813",813,440.3
"814",814,443.6
"815",815,444.25
"816",816,444.4
"817",817,446.25
"818",818,443.45
"819",819,445.1
"820",820,443.95
"821",821,438
"822",822,433.95
"823",823,432.65
"824",824,423.75
"825",825,429.15
"826",826,431.55
"827",827,429.15
"828",828,430.75
"829",829,436
"830",830,435.7
"831",831,436.1
"832",832,437.25
"833",833,444.1
"834",834,441.9
"835",835,442.25
"836",836,447.15
"837",837,445.35
"838",838,442.8
"839",839,446.5
"840",840,449.4
"841",841,450
"842",842,453.9
"843",843,451.5
"844",844,453.1
"845",845,454.7
"846",846,454
"847",847,458
"848",848,NA
"849",849,NA
"850",850,456
"851",851,450.8
"852",852,446.25
"853",853,448.6
"854",854,450.15
"855",855,450.2
"856",856,448.5
"857",857,447
"858",858,453.85
"859",859,457.55
"860",860,456.55
"861",861,458
"862",862,454
"863",863,453.15
"864",864,449.75
"865",865,448.25
"866",866,449.1
"867",867,452.15
"868",868,449.75
"869",869,NA
"870",870,444.3
"871",871,441.95
"872",872,445.35
"873",873,445.95
"874",874,443.6
"875",875,447.1
"876",876,449.35
"877",877,448.65
"878",878,451.05
"879",879,453.4
"880",880,453.15
"881",881,452.7
"882",882,456.65
"883",883,459.5
"884",884,460.25
"885",885,458.6
"886",886,458.6
"887",887,453
"888",888,452.5
"889",889,NA
"890",890,454
"891",891,457
"892",892,454.6
"893",893,464.85
"894",894,464.1
"895",895,463.4
"896",896,458.75
"897",897,455
"898",898,457.1
"899",899,450.5
"900",900,450.8
"901",901,450.3
"902",902,452.65
"903",903,449.8
"904",904,453.9
"905",905,451.7
"906",906,449.8
"907",907,447.6
"908",908,447
"909",909,442
"910",910,443.85
"911",911,434.9
"912",912,436.85
"913",913,436.5
"914",914,437.15
"915",915,437.4
"916",916,438.1
"917",917,439.15
"918",918,438.9
"919",919,439.65
"920",920,434.5
"921",921,436.2
"922",922,439.05
"923",923,438.1
"924",924,437.65
"925",925,437.25
"926",926,445
"927",927,443.2
"928",928,443.2
"929",929,442.2
"930",930,430.15
"931",931,431.7
"932",932,428.75
"933",933,432.7
"934",934,436.4
"935",935,432.9
"936",936,431.25
"937",937,433.4
"938",938,431.45
"939",939,431.85
"940",940,428.25
"941",941,426.95
"942",942,429
"943",943,428.4
"944",944,431.15
"945",945,432
"946",946,429
"947",947,430.2
"948",948,432.4
"949",949,429.7
"950",950,432.7
"951",951,432.1
"952",952,434.8
"953",953,433.75
"954",954,NA
"955",955,429.4
"956",956,426.35
"957",957,430.3
"958",958,430.3
"959",959,427
"960",960,427.65
"961",961,427
"962",962,428
"963",963,428.9
"964",964,418
"965",965,420.8
"966",966,421.9
"967",967,421.5
"968",968,417.3
"969",969,409
"970",970,410.4
"971",971,401.6
"972",972,399.6
"973",973,399.3
"974",974,389.05
"975",975,397
"976",976,397.65
"977",977,398.6
"978",978,396.15
"979",979,394.2
"980",980,397.35
"981",981,397.25
"982",982,403
"983",983,404.25
"984",984,406.25
"985",985,408
"986",986,404.7
"987",987,408.6
"988",988,406.5
"989",989,411.15
"990",990,413.05
"991",991,410.8
"992",992,411.4
"993",993,410.55
"994",994,406.3
"995",995,406.6
"996",996,407.5
"997",997,407.15
"998",998,407.3
"999",999,412.3
"1000",1000,411
"1001",1001,412.5
"1002",1002,422.9
"1003",1003,419.5
"1004",1004,422
"1005",1005,421.85
"1006",1006,419.5
"1007",1007,422.25
"1008",1008,420.75
"1009",1009,420.65
"1010",1010,422.8
"1011",1011,422.6
"1012",1012,423.3
"1013",1013,419.75
"1014",1014,416.6
"1015",1015,416.1
"1016",1016,417.95
"1017",1017,419.85
"1018",1018,422.6
"1019",1019,421.4
"1020",1020,422.1
"1021",1021,421.3
"1022",1022,425.5
"1023",1023,423.8
"1024",1024,430.4
"1025",1025,429
"1026",1026,425.35
"1027",1027,423.3
"1028",1028,422.2
"1029",1029,421
"1030",1030,420.05
"1031",1031,419.6
"1032",1032,421.4
"1033",1033,412.6
"1034",1034,413.65
"1035",1035,413.2
"1036",1036,413.85
"1037",1037,415.6
"1038",1038,417.55
"1039",1039,NA
"1040",1040,NA
"1041",1041,413.65
"1042",1042,413.1
"1043",1043,410.15
"1044",1044,NA
"1045",1045,413.6
"1046",1046,410.5
"1047",1047,408
"1048",1048,408.45
"1049",1049,404.45
"1050",1050,405.5
"1051",1051,403.5
"1052",1052,404.85
"1053",1053,403.5
"1054",1054,401.75
"1055",1055,402.1
"1056",1056,402.85
"1057",1057,402.3
"1058",1058,404.5
"1059",1059,407.75
"1060",1060,407.8
"1061",1061,404.75
"1062",1062,406
"1063",1063,402.25
"1064",1064,394.3
"1065",1065,394.85
"1066",1066,392
"1067",1067,392.7
"1068",1068,390.85
"1069",1069,390.25
"1070",1070,391.45
"1071",1071,390.4
"1072",1072,394.1
"1073",1073,393.8
"1074",1074,386.7
"1075",1075,385.65
"1076",1076,381.7
"1077",1077,384.25
"1078",1078,378.95
"1079",1079,382.15
"1080",1080,382.75
"1081",1081,386
"1082",1082,389
"1083",1083,389.25
"1084",1084,390.75
"1085",1085,386.75
"1086",1086,386.1
"1087",1087,384.1
"1088",1088,384.1
"1089",1089,388.4
"1090",1090,386.3
"1091",1091,393.1
"1092",1092,392.5
"1093",1093,397
"1094",1094,393.1
"1095",1095,394.3
"1096",1096,394.45
"1097",1097,391
"1098",1098,389.25
"1099",1099,395.3
"1100",1100,394.1
"1101",1101,393.4
"1102",1102,396
"1103",1103,NA
"1104",1104,NA
"1105",1105,391.25
"1106",1106,383.3
"1107",1107,384
"1108",1108,382.3
